date,Day Ahead Auction (ES),"Wind onshore forecast (Day-Ahead, D-1 18:00)","Load forecast (Day-Ahead, D-1 12:00)","Solar forecast (Day-Ahead, D-1 18:00)"
2020-01-17 11:00:00+00:00,41.37,9626.0,35796.0,3799.7
2020-01-17 12:00:00+00:00,39.98,9226.0,35474.0,4248.7
2020-01-17 13:00:00+00:00,39.02,8687.0,34248.0,4076.6
2020-01-17 14:00:00+00:00,39.11,8238.0,33387.0,3674.0
2020-01-17 15:00:00+00:00,41.37,7197.0,32980.0,2760.0
2020-01-17 16:00:00+00:00,43.98,6207.0,33177.0,1180.1
2020-01-17 17:00:00+00:00,47.11,5301.0,34863.0,210.6
2020-01-17 18:00:00+00:00,49.73,4872.0,35948.0,22.1
2020-01-17 19:00:00+00:00,51.75,4486.0,36144.0,15.9
2020-01-17 20:00:00+00:00,50.3,4140.0,35510.0,13.5
2020-01-17 21:00:00+00:00,46.16,3721.0,33202.0,9.2
2020-01-17 22:00:00+00:00,44.01,3385.0,30367.0,14.1
2020-01-17 23:00:00+00:00,45.0,2844.0,28285.0,10.9
2020-01-18 00:00:00+00:00,42.14,2946.0,26165.0,11.2
2020-01-18 01:00:00+00:00,37.81,3135.0,24705.0,12.5
2020-01-18 02:00:00+00:00,37.2,3384.0,23921.0,12.6
2020-01-18 03:00:00+00:00,33.0,3694.0,23593.0,0.1
2020-01-18 04:00:00+00:00,32.05,4111.0,23557.0,11.3
2020-01-18 05:00:00+00:00,33.63,4440.0,24324.0,10.3
2020-01-18 06:00:00+00:00,37.2,4918.0,26178.0,9.4
2020-01-18 07:00:00+00:00,37.74,5517.0,27897.0,54.7
2020-01-18 08:00:00+00:00,38.92,6134.0,30394.0,433.6
2020-01-18 09:00:00+00:00,40.0,6696.0,32361.0,871.0
2020-01-18 10:00:00+00:00,39.3,7338.0,32587.0,1054.2
2020-01-18 11:00:00+00:00,39.59,8158.0,32225.0,1271.7
2020-01-18 12:00:00+00:00,37.86,8791.0,32200.0,1453.5
2020-01-18 13:00:00+00:00,35.69,9250.0,31661.0,1410.3
2020-01-18 14:00:00+00:00,35.69,9694.0,30443.0,1183.7
2020-01-18 15:00:00+00:00,37.41,9787.0,29594.0,832.3
2020-01-18 16:00:00+00:00,41.3,9809.0,29661.0,299.1
2020-01-18 17:00:00+00:00,43.04,9893.0,31608.0,54.1
2020-01-18 18:00:00+00:00,41.91,9846.0,32967.0,5.1
2020-01-18 19:00:00+00:00,39.81,9670.0,33587.0,4.3
2020-01-18 20:00:00+00:00,39.19,9593.0,33308.0,4.9
2020-01-18 21:00:00+00:00,37.92,9554.0,31539.0,5.1
2020-01-18 22:00:00+00:00,35.69,9611.0,29166.0,1.5
2020-01-18 23:00:00+00:00,33.33,9905.0,26116.0,3.6
2020-01-19 00:00:00+00:00,30.98,10304.0,24053.0,4.1
2020-01-19 01:00:00+00:00,29.9,10629.0,22631.0,13.5
2020-01-19 02:00:00+00:00,28.79,10999.0,21804.0,18.5
2020-01-19 03:00:00+00:00,27.71,11995.0,21413.0,23.6
2020-01-19 04:00:00+00:00,27.26,12993.0,21464.0,17.5
2020-01-19 05:00:00+00:00,26.5,14132.0,22061.0,19.5
2020-01-19 06:00:00+00:00,25.8,14585.0,23150.0,12.8
2020-01-19 07:00:00+00:00,26.8,14834.0,24115.0,56.6
2020-01-19 08:00:00+00:00,28.51,15013.0,26227.0,679.3
2020-01-19 09:00:00+00:00,29.5,15089.0,28582.0,1796.3
2020-01-19 10:00:00+00:00,29.4,15161.0,29727.0,2702.9
2020-01-19 11:00:00+00:00,28.8,15200.0,29555.0,3180.5
2020-01-19 12:00:00+00:00,29.4,15173.0,29895.0,3208.6
2020-01-19 13:00:00+00:00,28.51,15199.0,29842.0,3074.8
2020-01-19 14:00:00+00:00,28.3,15204.0,28475.0,2678.6
2020-01-19 15:00:00+00:00,28.0,15263.0,27625.0,2019.4
2020-01-19 16:00:00+00:00,28.28,15285.0,27702.0,977.2
2020-01-19 17:00:00+00:00,29.9,15308.0,29829.0,186.8
2020-01-19 18:00:00+00:00,35.0,15372.0,31448.0,34.0
2020-01-19 19:00:00+00:00,37.43,15352.0,32684.0,22.9
2020-01-19 20:00:00+00:00,36.74,15395.0,32610.0,16.5
2020-01-19 21:00:00+00:00,30.5,15351.0,31309.0,12.6
2020-01-19 22:00:00+00:00,29.01,15308.0,28674.0,7.9
2020-01-19 23:00:00+00:00,28.51,14563.0,26205.0,7.5
2020-01-20 00:00:00+00:00,25.5,14590.0,24115.0,6.8
2020-01-20 01:00:00+00:00,18.0,14586.0,23023.0,6.7
2020-01-20 02:00:00+00:00,14.0,14536.0,22518.0,8.5
2020-01-20 03:00:00+00:00,14.0,14485.0,22600.0,9.3
2020-01-20 04:00:00+00:00,21.01,14380.0,23548.0,9.3
2020-01-20 05:00:00+00:00,28.51,14318.0,26796.0,8.7
2020-01-20 06:00:00+00:00,37.21,14233.0,31997.0,9.5
2020-01-20 07:00:00+00:00,39.93,14214.0,35722.0,39.8
2020-01-20 08:00:00+00:00,43.01,14081.0,37123.0,481.1
2020-01-20 09:00:00+00:00,42.01,13964.0,38320.0,1282.8
2020-01-20 10:00:00+00:00,39.85,13912.0,38600.0,2013.8
2020-01-20 11:00:00+00:00,39.69,13896.0,38439.0,2483.1
2020-01-20 12:00:00+00:00,39.98,13928.0,38424.0,2659.8
2020-01-20 13:00:00+00:00,39.23,13910.0,37468.0,2566.2
2020-01-20 14:00:00+00:00,38.93,13877.0,36748.0,2265.6
2020-01-20 15:00:00+00:00,39.36,13932.0,36349.0,1722.4
2020-01-20 16:00:00+00:00,39.85,13968.0,36435.0,861.4
2020-01-20 17:00:00+00:00,45.32,13969.0,38095.0,205.3
2020-01-20 18:00:00+00:00,50.7,13898.0,39318.0,28.5
2020-01-20 19:00:00+00:00,48.68,13786.0,39740.0,19.7
2020-01-20 20:00:00+00:00,44.35,13627.0,38585.0,12.9
2020-01-20 21:00:00+00:00,41.74,13477.0,35149.0,11.2
2020-01-20 22:00:00+00:00,37.69,13219.0,31378.0,11.0
2020-01-20 23:00:00+00:00,32.7,13370.0,28955.0,0.4
2020-01-21 00:00:00+00:00,31.0,13281.0,26713.0,6.6
2020-01-21 01:00:00+00:00,29.69,13225.0,25373.0,8.8
2020-01-21 02:00:00+00:00,28.4,13222.0,24884.0,1.6
2020-01-21 03:00:00+00:00,28.28,13347.0,24774.0,4.4
2020-01-21 04:00:00+00:00,29.01,13380.0,25404.0,9.5
2020-01-21 05:00:00+00:00,31.0,13413.0,28233.0,9.2
2020-01-21 06:00:00+00:00,40.0,13488.0,33232.0,9.3
2020-01-21 07:00:00+00:00,41.87,13430.0,36531.0,43.6
2020-01-21 08:00:00+00:00,42.67,13399.0,37825.0,406.1
2020-01-21 09:00:00+00:00,42.67,13248.0,38651.0,1159.6
2020-01-21 10:00:00+00:00,42.01,13058.0,38778.0,1845.7
2020-01-21 11:00:00+00:00,41.92,12886.0,38472.0,2218.0
2020-01-21 12:00:00+00:00,42.45,12919.0,38383.0,2209.8
2020-01-21 13:00:00+00:00,41.06,12914.0,37351.0,2044.9
2020-01-21 14:00:00+00:00,41.04,12891.0,36740.0,1682.2
2020-01-21 15:00:00+00:00,41.06,12732.0,36349.0,1161.8
2020-01-21 16:00:00+00:00,41.6,12615.0,36591.0,624.1
2020-01-21 17:00:00+00:00,43.51,12579.0,38055.0,181.8
2020-01-21 18:00:00+00:00,50.0,12356.0,39323.0,25.0
2020-01-21 19:00:00+00:00,49.95,12103.0,39780.0,16.8
2020-01-21 20:00:00+00:00,46.03,11844.0,38541.0,12.1
2020-01-21 21:00:00+00:00,42.67,11634.0,35362.0,8.3
2020-01-21 22:00:00+00:00,37.92,11420.0,31728.0,3.0
2020-01-21 23:00:00+00:00,38.7,10611.0,29204.0,3.5
2020-01-22 00:00:00+00:00,36.67,10257.0,26872.0,4.7
2020-01-22 01:00:00+00:00,35.76,9875.0,25511.0,5.5
2020-01-22 02:00:00+00:00,33.85,9493.0,24969.0,4.9
2020-01-22 03:00:00+00:00,33.7,9256.0,24798.0,4.8
2020-01-22 04:00:00+00:00,35.04,8934.0,25434.0,5.1
2020-01-22 05:00:00+00:00,40.55,8574.0,28045.0,5.4
2020-01-22 06:00:00+00:00,49.26,8432.0,32549.0,6.0
2020-01-22 07:00:00+00:00,52.98,8287.0,35637.0,47.8
2020-01-22 08:00:00+00:00,53.69,8133.0,37519.0,440.5
2020-01-22 09:00:00+00:00,53.68,7935.0,38561.0,1237.9
2020-01-22 10:00:00+00:00,52.48,7708.0,38939.0,1962.2
2020-01-22 11:00:00+00:00,50.77,7478.0,38733.0,2342.5
2020-01-22 12:00:00+00:00,49.97,7080.0,38614.0,2458.5
2020-01-22 13:00:00+00:00,50.0,6662.0,37337.0,2313.7
2020-01-22 14:00:00+00:00,52.4,6248.0,36661.0,1924.6
2020-01-22 15:00:00+00:00,53.2,5939.0,36308.0,1386.5
2020-01-22 16:00:00+00:00,55.08,5727.0,36551.0,576.3
2020-01-22 17:00:00+00:00,58.1,5642.0,37753.0,150.9
2020-01-22 18:00:00+00:00,59.58,5715.0,39080.0,19.9
2020-01-22 19:00:00+00:00,52.52,5634.0,39520.0,13.4
2020-01-22 20:00:00+00:00,49.26,5489.0,38171.0,8.3
2020-01-22 21:00:00+00:00,44.48,5169.0,35175.0,6.6
2020-01-22 22:00:00+00:00,42.79,4793.0,31578.0,5.9
2020-01-22 23:00:00+00:00,54.01,3666.0,28509.0,6.4
2020-01-23 00:00:00+00:00,50.0,3383.0,26351.0,8.3
2020-01-23 01:00:00+00:00,46.22,3195.0,25134.0,9.5
2020-01-23 02:00:00+00:00,45.97,3061.0,24661.0,2.6
2020-01-23 03:00:00+00:00,44.94,3013.0,24579.0,3.9
2020-01-23 04:00:00+00:00,46.16,2934.0,25295.0,10.0
2020-01-23 05:00:00+00:00,49.0,2881.0,28038.0,9.4
2020-01-23 06:00:00+00:00,58.74,2847.0,32915.0,9.5
2020-01-23 07:00:00+00:00,62.48,2833.0,36144.0,52.8
2020-01-23 08:00:00+00:00,60.98,2834.0,37311.0,630.0
2020-01-23 09:00:00+00:00,60.11,2756.0,37909.0,1648.3
2020-01-23 10:00:00+00:00,57.42,2727.0,37916.0,2476.6
2020-01-23 11:00:00+00:00,55.36,2730.0,37517.0,2907.0
2020-01-23 12:00:00+00:00,53.68,2790.0,37469.0,3000.6
2020-01-23 13:00:00+00:00,51.2,2943.0,36463.0,2838.2
2020-01-23 14:00:00+00:00,53.54,3100.0,35901.0,2396.4
2020-01-23 15:00:00+00:00,54.75,3285.0,35638.0,1592.2
2020-01-23 16:00:00+00:00,55.87,3564.0,35886.0,623.2
2020-01-23 17:00:00+00:00,58.37,3968.0,37211.0,103.5
2020-01-23 18:00:00+00:00,60.4,4264.0,38393.0,17.3
2020-01-23 19:00:00+00:00,57.01,4439.0,38773.0,10.4
2020-01-23 20:00:00+00:00,56.7,4652.0,37773.0,9.8
2020-01-23 21:00:00+00:00,53.57,4732.0,34915.0,7.5
2020-01-23 22:00:00+00:00,48.42,4766.0,31370.0,6.6
2020-01-23 23:00:00+00:00,50.5,4686.0,28629.0,6.3
2020-01-24 00:00:00+00:00,46.0,4533.0,26413.0,7.0
2020-01-24 01:00:00+00:00,43.75,4288.0,25079.0,7.1
2020-01-24 02:00:00+00:00,42.04,3972.0,24503.0,0.0
2020-01-24 03:00:00+00:00,42.98,3712.0,24385.0,1.3
2020-01-24 04:00:00+00:00,44.51,3412.0,25074.0,6.2
2020-01-24 05:00:00+00:00,46.16,3127.0,27924.0,5.3
2020-01-24 06:00:00+00:00,57.34,2927.0,32515.0,5.3
2020-01-24 07:00:00+00:00,62.3,2754.0,35446.0,35.9
2020-01-24 08:00:00+00:00,62.0,2588.0,36811.0,513.4
2020-01-24 09:00:00+00:00,60.98,2422.0,37464.0,1327.2
2020-01-24 10:00:00+00:00,58.84,2273.0,37262.0,1969.6
2020-01-24 11:00:00+00:00,56.61,2201.0,36885.0,2364.8
2020-01-24 12:00:00+00:00,53.29,2140.0,36720.0,2486.7
2020-01-24 13:00:00+00:00,52.0,2035.0,35604.0,2315.9
2020-01-24 14:00:00+00:00,53.06,1969.0,34727.0,1905.4
2020-01-24 15:00:00+00:00,54.01,1938.0,34266.0,1239.4
2020-01-24 16:00:00+00:00,57.08,1979.0,34284.0,481.1
2020-01-24 17:00:00+00:00,60.97,2081.0,35451.0,97.0
2020-01-24 18:00:00+00:00,59.97,2264.0,36528.0,10.8
2020-01-24 19:00:00+00:00,57.35,2422.0,36561.0,5.4
2020-01-24 20:00:00+00:00,59.01,2622.0,35896.0,4.8
2020-01-24 21:00:00+00:00,55.87,2765.0,33565.0,4.1
2020-01-24 22:00:00+00:00,52.32,2814.0,30672.0,3.7
2020-01-24 23:00:00+00:00,51.92,2943.0,28489.0,4.5
2020-01-25 00:00:00+00:00,49.57,2968.0,26253.0,4.7
2020-01-25 01:00:00+00:00,46.92,2876.0,24727.0,4.3
2020-01-25 02:00:00+00:00,45.99,2782.0,23909.0,1.2
2020-01-25 03:00:00+00:00,44.94,2771.0,23516.0,1.6
2020-01-25 04:00:00+00:00,44.94,2745.0,23537.0,4.3
2020-01-25 05:00:00+00:00,44.75,2722.0,24288.0,4.0
2020-01-25 06:00:00+00:00,41.96,2628.0,25992.0,4.2
2020-01-25 07:00:00+00:00,42.42,2519.0,27822.0,23.9
2020-01-25 08:00:00+00:00,44.97,2432.0,30423.0,342.2
2020-01-25 09:00:00+00:00,48.42,2288.0,32500.0,899.2
2020-01-25 10:00:00+00:00,48.81,2191.0,32919.0,1369.0
2020-01-25 11:00:00+00:00,49.87,2084.0,32533.0,1629.3
2020-01-25 12:00:00+00:00,49.87,2029.0,32575.0,1721.7
2020-01-25 13:00:00+00:00,49.51,1982.0,32042.0,1640.5
2020-01-25 14:00:00+00:00,46.61,1854.0,30773.0,1356.9
2020-01-25 15:00:00+00:00,45.98,1613.0,29977.0,901.0
2020-01-25 16:00:00+00:00,47.84,1379.0,29975.0,351.5
2020-01-25 17:00:00+00:00,51.02,1252.0,31585.0,47.0
2020-01-25 18:00:00+00:00,52.98,1257.0,32826.0,2.7
2020-01-25 19:00:00+00:00,53.7,1333.0,33287.0,2.1
2020-01-25 20:00:00+00:00,53.68,1471.0,33052.0,3.0
2020-01-25 21:00:00+00:00,50.52,1692.0,31410.0,3.9
2020-01-25 22:00:00+00:00,49.02,1997.0,28980.0,4.4
2020-01-25 23:00:00+00:00,48.0,2138.0,26604.0,3.3
2020-01-26 00:00:00+00:00,45.09,2538.0,24339.0,4.2
2020-01-26 01:00:00+00:00,43.9,2909.0,22805.0,6.3
2020-01-26 02:00:00+00:00,43.9,3364.0,21939.0,4.0
2020-01-26 03:00:00+00:00,38.0,3809.0,21566.0,5.5
2020-01-26 04:00:00+00:00,37.8,4191.0,21627.0,9.1
2020-01-26 05:00:00+00:00,36.6,4659.0,22156.0,9.8
2020-01-26 06:00:00+00:00,34.1,5060.0,23087.0,10.8
2020-01-26 07:00:00+00:00,34.1,5313.0,23934.0,70.7
2020-01-26 08:00:00+00:00,37.2,5503.0,26042.0,783.8
2020-01-26 09:00:00+00:00,40.12,5753.0,28297.0,2039.5
2020-01-26 10:00:00+00:00,41.35,6302.0,29339.0,3086.3
2020-01-26 11:00:00+00:00,41.86,6874.0,29327.0,3742.7
2020-01-26 12:00:00+00:00,38.23,7256.0,29675.0,3997.9
2020-01-26 13:00:00+00:00,36.03,7540.0,29502.0,3940.7
2020-01-26 14:00:00+00:00,34.56,7650.0,28262.0,3536.0
2020-01-26 15:00:00+00:00,33.43,7480.0,27485.0,2655.6
2020-01-26 16:00:00+00:00,39.99,7173.0,27445.0,1275.2
2020-01-26 17:00:00+00:00,42.0,7022.0,29307.0,295.6
2020-01-26 18:00:00+00:00,44.43,7242.0,31161.0,51.6
2020-01-26 19:00:00+00:00,46.03,7478.0,32424.0,31.4
2020-01-26 20:00:00+00:00,45.05,7819.0,32587.0,25.5
2020-01-26 21:00:00+00:00,41.82,8140.0,31286.0,20.0
2020-01-26 22:00:00+00:00,36.6,8422.0,28682.0,17.0
2020-01-26 23:00:00+00:00,35.3,8328.0,26024.0,11.9
2020-01-27 00:00:00+00:00,33.28,8326.0,23967.0,13.5
2020-01-27 01:00:00+00:00,32.0,8155.0,22817.0,16.5
2020-01-27 02:00:00+00:00,31.6,7879.0,22294.0,17.3
2020-01-27 03:00:00+00:00,31.6,7881.0,22355.0,17.5
2020-01-27 04:00:00+00:00,32.11,7657.0,23280.0,17.0
2020-01-27 05:00:00+00:00,34.7,7328.0,26491.0,16.0
2020-01-27 06:00:00+00:00,42.2,7642.0,31447.0,16.4
2020-01-27 07:00:00+00:00,45.73,8066.0,34887.0,109.4
2020-01-27 08:00:00+00:00,45.5,8592.0,36276.0,915.7
2020-01-27 09:00:00+00:00,44.68,9195.0,37097.0,2299.9
2020-01-27 10:00:00+00:00,43.19,9977.0,37101.0,3384.3
2020-01-27 11:00:00+00:00,42.91,10747.0,36601.0,3974.3
2020-01-27 12:00:00+00:00,41.91,11342.0,36243.0,3991.0
2020-01-27 13:00:00+00:00,39.87,11792.0,35082.0,3671.4
2020-01-27 14:00:00+00:00,38.99,12167.0,34520.0,3090.7
2020-01-27 15:00:00+00:00,40.01,12315.0,34236.0,2201.1
2020-01-27 16:00:00+00:00,42.5,12371.0,34273.0,979.9
2020-01-27 17:00:00+00:00,45.46,12465.0,35650.0,254.6
2020-01-27 18:00:00+00:00,47.12,12671.0,37358.0,60.4
2020-01-27 19:00:00+00:00,43.72,12907.0,38072.0,33.1
2020-01-27 20:00:00+00:00,40.25,13089.0,36983.0,23.9
2020-01-27 21:00:00+00:00,36.53,13083.0,33899.0,16.9
2020-01-27 22:00:00+00:00,33.01,12977.0,30505.0,13.3
2020-01-27 23:00:00+00:00,27.79,12888.0,27931.0,15.8
2020-01-28 00:00:00+00:00,26.84,12607.0,25860.0,7.1
2020-01-28 01:00:00+00:00,25.64,12329.0,24682.0,14.4
2020-01-28 02:00:00+00:00,24.99,11854.0,24151.0,13.9
2020-01-28 03:00:00+00:00,25.0,11371.0,24112.0,16.1
2020-01-28 04:00:00+00:00,26.32,10832.0,24741.0,13.7
2020-01-28 05:00:00+00:00,31.3,10302.0,27521.0,12.9
2020-01-28 06:00:00+00:00,41.94,9825.0,32176.0,13.5
2020-01-28 07:00:00+00:00,44.94,9344.0,35046.0,72.9
2020-01-28 08:00:00+00:00,44.33,8953.0,36206.0,614.1
2020-01-28 09:00:00+00:00,42.98,9272.0,36711.0,1480.7
2020-01-28 10:00:00+00:00,42.18,9706.0,36722.0,2197.0
2020-01-28 11:00:00+00:00,41.89,10231.0,36367.0,2623.6
2020-01-28 12:00:00+00:00,40.01,10439.0,36074.0,2750.9
2020-01-28 13:00:00+00:00,38.01,10507.0,34880.0,2640.6
2020-01-28 14:00:00+00:00,38.51,10318.0,34281.0,2279.1
2020-01-28 15:00:00+00:00,40.01,9615.0,33988.0,1667.1
2020-01-28 16:00:00+00:00,41.89,8885.0,34018.0,810.5
2020-01-28 17:00:00+00:00,44.0,8188.0,35220.0,208.9
2020-01-28 18:00:00+00:00,48.47,7964.0,36745.0,23.5
2020-01-28 19:00:00+00:00,51.0,7783.0,37294.0,14.1
2020-01-28 20:00:00+00:00,47.26,7562.0,36412.0,11.4
2020-01-28 21:00:00+00:00,44.94,7694.0,33410.0,8.8
2020-01-28 22:00:00+00:00,43.05,7848.0,30133.0,6.8
2020-01-28 23:00:00+00:00,42.33,7632.0,27609.0,9.9
2020-01-29 00:00:00+00:00,31.6,7757.0,25571.0,11.8
2020-01-29 01:00:00+00:00,31.2,7861.0,24382.0,15.4
2020-01-29 02:00:00+00:00,30.0,7955.0,23896.0,16.4
2020-01-29 03:00:00+00:00,29.99,7959.0,23855.0,2.1
2020-01-29 04:00:00+00:00,31.28,7852.0,24530.0,16.2
2020-01-29 05:00:00+00:00,35.0,7735.0,27224.0,15.2
2020-01-29 06:00:00+00:00,42.03,7865.0,31780.0,15.8
2020-01-29 07:00:00+00:00,44.72,8018.0,34682.0,77.1
2020-01-29 08:00:00+00:00,44.01,8157.0,35659.0,595.3
2020-01-29 09:00:00+00:00,43.41,8209.0,35981.0,1464.9
2020-01-29 10:00:00+00:00,42.71,8238.0,36093.0,2284.7
2020-01-29 11:00:00+00:00,41.45,8212.0,35523.0,2846.9
2020-01-29 12:00:00+00:00,41.94,8370.0,35231.0,3065.8
2020-01-29 13:00:00+00:00,39.77,8533.0,34108.0,2954.8
2020-01-29 14:00:00+00:00,38.11,8679.0,33563.0,2538.4
2020-01-29 15:00:00+00:00,39.02,8642.0,33328.0,1795.1
2020-01-29 16:00:00+00:00,42.79,8609.0,33385.0,757.2
2020-01-29 17:00:00+00:00,45.01,8622.0,34603.0,171.3
2020-01-29 18:00:00+00:00,45.1,8637.0,36233.0,39.9
2020-01-29 19:00:00+00:00,46.47,8645.0,36670.0,23.1
2020-01-29 20:00:00+00:00,45.05,8645.0,35838.0,18.5
2020-01-29 21:00:00+00:00,43.03,8778.0,32911.0,14.3
2020-01-29 22:00:00+00:00,38.49,8910.0,29775.0,11.5
2020-01-29 23:00:00+00:00,31.9,8492.0,27309.0,8.9
2020-01-30 00:00:00+00:00,31.0,8571.0,25326.0,11.0
2020-01-30 01:00:00+00:00,26.9,8683.0,24178.0,14.4
2020-01-30 02:00:00+00:00,26.2,8853.0,23651.0,1.5
2020-01-30 03:00:00+00:00,25.9,8878.0,23616.0,1.3
2020-01-30 04:00:00+00:00,27.01,8872.0,24243.0,15.9
2020-01-30 05:00:00+00:00,33.15,8841.0,26947.0,15.1
2020-01-30 06:00:00+00:00,44.27,8902.0,31405.0,15.8
2020-01-30 07:00:00+00:00,45.17,8938.0,34036.0,92.2
2020-01-30 08:00:00+00:00,45.29,8954.0,34861.0,716.6
2020-01-30 09:00:00+00:00,44.1,9072.0,35199.0,1823.7
2020-01-30 10:00:00+00:00,43.04,9232.0,35042.0,2832.0
2020-01-30 11:00:00+00:00,41.62,9346.0,34703.0,3252.5
2020-01-30 12:00:00+00:00,40.08,9138.0,34643.0,3436.1
2020-01-30 13:00:00+00:00,37.53,9082.0,33592.0,3354.6
2020-01-30 14:00:00+00:00,35.51,8997.0,32952.0,2936.2
2020-01-30 15:00:00+00:00,37.38,9007.0,32670.0,2078.1
2020-01-30 16:00:00+00:00,39.7,8991.0,32723.0,850.9
2020-01-30 17:00:00+00:00,43.01,9015.0,33979.0,204.4
2020-01-30 18:00:00+00:00,43.32,9080.0,35444.0,36.4
2020-01-30 19:00:00+00:00,45.01,9144.0,36043.0,21.5
2020-01-30 20:00:00+00:00,43.23,9095.0,35291.0,18.3
2020-01-30 21:00:00+00:00,43.01,9099.0,32524.0,14.4
2020-01-30 22:00:00+00:00,37.44,9068.0,29557.0,11.3
2020-01-30 23:00:00+00:00,35.0,8626.0,26990.0,10.8
2020-01-31 00:00:00+00:00,30.61,8601.0,25088.0,11.7
2020-01-31 01:00:00+00:00,28.95,8507.0,23913.0,13.8
2020-01-31 02:00:00+00:00,27.0,8392.0,23388.0,6.6
2020-01-31 03:00:00+00:00,27.11,8156.0,23333.0,11.4
2020-01-31 04:00:00+00:00,30.0,7844.0,23972.0,9.8
2020-01-31 05:00:00+00:00,32.94,7462.0,26638.0,12.4
2020-01-31 06:00:00+00:00,40.05,7173.0,30998.0,12.6
2020-01-31 07:00:00+00:00,42.63,6930.0,33343.0,91.8
2020-01-31 08:00:00+00:00,43.2,6712.0,34054.0,785.3
2020-01-31 09:00:00+00:00,43.2,6731.0,34373.0,1873.2
2020-01-31 10:00:00+00:00,42.63,6881.0,34307.0,2728.3
2020-01-31 11:00:00+00:00,40.07,7098.0,33945.0,3229.6
2020-01-31 12:00:00+00:00,39.91,7286.0,33826.0,3345.8
2020-01-31 13:00:00+00:00,39.91,7429.0,32715.0,3204.6
2020-01-31 14:00:00+00:00,38.27,7493.0,31886.0,2782.9
2020-01-31 15:00:00+00:00,38.77,7407.0,31419.0,2010.4
2020-01-31 16:00:00+00:00,40.1,7254.0,31328.0,850.3
2020-01-31 17:00:00+00:00,41.02,7198.0,32365.0,180.5
2020-01-31 18:00:00+00:00,41.89,7461.0,33669.0,41.0
2020-01-31 19:00:00+00:00,41.6,7858.0,34047.0,23.4
2020-01-31 20:00:00+00:00,40.03,8307.0,33448.0,20.2
2020-01-31 21:00:00+00:00,37.1,8661.0,31215.0,15.5
2020-01-31 22:00:00+00:00,31.6,8916.0,28680.0,9.5
2020-01-31 23:00:00+00:00,26.03,9839.0,26891.0,12.6
2020-02-01 00:00:00+00:00,24.91,10005.0,24934.0,12.8
2020-02-01 01:00:00+00:00,22.0,10161.0,23574.0,12.9
2020-02-01 02:00:00+00:00,20.5,10182.0,22873.0,13.8
2020-02-01 03:00:00+00:00,18.69,10232.0,22526.0,13.7
2020-02-01 04:00:00+00:00,20.83,10026.0,22497.0,11.4
2020-02-01 05:00:00+00:00,23.6,9740.0,23175.0,11.4
2020-02-01 06:00:00+00:00,25.51,9504.0,24656.0,11.7
2020-02-01 07:00:00+00:00,25.99,9269.0,26047.0,76.3
2020-02-01 08:00:00+00:00,30.1,9052.0,28224.0,672.6
2020-02-01 09:00:00+00:00,32.21,9138.0,29839.0,1649.1
2020-02-01 10:00:00+00:00,32.21,9403.0,30006.0,2469.4
2020-02-01 11:00:00+00:00,30.0,9692.0,29640.0,2980.4
2020-02-01 12:00:00+00:00,29.1,9765.0,29637.0,3284.9
2020-02-01 13:00:00+00:00,27.8,9637.0,28905.0,3293.4
2020-02-01 14:00:00+00:00,26.13,9287.0,27642.0,2978.9
2020-02-01 15:00:00+00:00,28.27,8901.0,26778.0,2404.0
2020-02-01 16:00:00+00:00,30.03,8448.0,26493.0,1139.0
2020-02-01 17:00:00+00:00,36.63,8219.0,27563.0,208.5
2020-02-01 18:00:00+00:00,39.63,8291.0,29161.0,36.5
2020-02-01 19:00:00+00:00,40.1,8470.0,30072.0,21.7
2020-02-01 20:00:00+00:00,39.83,8618.0,30075.0,20.6
2020-02-01 21:00:00+00:00,38.25,8614.0,28696.0,19.5
2020-02-01 22:00:00+00:00,33.21,8526.0,26660.0,15.1
2020-02-01 23:00:00+00:00,30.37,8312.0,24893.0,9.0
2020-02-02 00:00:00+00:00,24.91,8319.0,22965.0,11.2
2020-02-02 01:00:00+00:00,19.5,8203.0,21658.0,14.4
2020-02-02 02:00:00+00:00,14.71,8153.0,20962.0,15.6
2020-02-02 03:00:00+00:00,11.0,7984.0,20697.0,6.1
2020-02-02 04:00:00+00:00,14.0,7671.0,20679.0,15.5
2020-02-02 05:00:00+00:00,20.45,7453.0,21109.0,14.5
2020-02-02 06:00:00+00:00,21.52,7150.0,21864.0,15.2
2020-02-02 07:00:00+00:00,22.0,6947.0,22594.0,132.4
2020-02-02 08:00:00+00:00,25.51,6734.0,24446.0,1057.9
2020-02-02 09:00:00+00:00,28.03,6395.0,26199.0,2514.0
2020-02-02 10:00:00+00:00,29.23,6104.0,26980.0,3683.7
2020-02-02 11:00:00+00:00,28.03,5910.0,26821.0,4460.3
2020-02-02 12:00:00+00:00,27.51,5802.0,27016.0,4985.8
2020-02-02 13:00:00+00:00,27.0,5608.0,26732.0,5056.8
2020-02-02 14:00:00+00:00,23.49,5406.0,25424.0,4789.4
2020-02-02 15:00:00+00:00,25.01,5320.0,24606.0,3965.6
2020-02-02 16:00:00+00:00,29.97,5263.0,24444.0,2180.6
2020-02-02 17:00:00+00:00,35.02,5339.0,25886.0,566.6
2020-02-02 18:00:00+00:00,42.61,5488.0,28128.0,65.7
2020-02-02 19:00:00+00:00,45.19,5643.0,29724.0,36.1
2020-02-02 20:00:00+00:00,45.17,5710.0,29843.0,26.0
