date,Day Ahead Auction (DK1),"Wind onshore forecast (Day-Ahead, D-1 18:00)","Wind offshore forecast (Day-Ahead, D-1 18:00)","Load forecast (Day-Ahead, D-1 12:00)","Solar forecast (Day-Ahead, D-1 18:00)"
2020-01-15 14:00:00+00:00,25.94,2227.6,1190.6,4831.0,6.0
2020-01-15 15:00:00+00:00,26.63,2211.2,1219.5,5076.0,0.0
2020-01-15 16:00:00+00:00,26.89,2303.8,1253.4,5394.0,0.0
2020-01-15 17:00:00+00:00,26.42,2399.4,1283.6,5164.0,0.0
2020-01-15 18:00:00+00:00,25.7,2451.1,1299.9,4843.0,0.0
2020-01-15 19:00:00+00:00,25.13,2564.0,1301.6,4587.0,0.0
2020-01-15 20:00:00+00:00,24.85,2696.4,1295.1,4349.0,0.0
2020-01-15 21:00:00+00:00,23.97,2848.4,1295.2,4058.0,0.0
2020-01-15 22:00:00+00:00,22.55,3007.1,1303.4,3841.0,0.0
2020-01-15 23:00:00+00:00,21.58,2568.5,1303.7,3571.0,0.0
2020-01-16 00:00:00+00:00,21.32,2632.2,1215.5,3434.0,0.0
2020-01-16 01:00:00+00:00,21.65,2594.7,1215.2,3334.0,0.0
2020-01-16 02:00:00+00:00,22.18,2498.3,1214.9,3403.0,0.0
2020-01-16 03:00:00+00:00,22.99,2502.3,1215.6,3486.0,0.0
2020-01-16 04:00:00+00:00,23.72,2434.6,1208.6,3761.0,0.0
2020-01-16 05:00:00+00:00,24.47,2553.2,1202.6,4311.0,0.0
2020-01-16 06:00:00+00:00,25.0,2415.6,1229.7,4957.0,0.0
2020-01-16 07:00:00+00:00,25.38,2520.7,1257.3,5088.0,2.0
2020-01-16 08:00:00+00:00,25.33,2617.0,1198.1,4931.0,42.0
2020-01-16 09:00:00+00:00,25.27,2381.0,1125.4,5005.0,116.0
2020-01-16 10:00:00+00:00,25.18,2182.8,1081.9,4994.0,184.0
2020-01-16 11:00:00+00:00,25.07,1989.4,1046.5,4980.0,212.0
2020-01-16 12:00:00+00:00,25.09,1765.7,1026.6,4976.0,182.0
2020-01-16 13:00:00+00:00,25.18,1481.5,1038.8,4844.0,108.0
2020-01-16 14:00:00+00:00,25.36,1241.8,1069.2,4806.0,35.0
2020-01-16 15:00:00+00:00,25.86,1192.2,1122.4,4993.0,1.0
2020-01-16 16:00:00+00:00,34.61,1304.7,1173.7,5287.0,0.0
2020-01-16 17:00:00+00:00,25.59,1475.0,1203.6,5084.0,0.0
2020-01-16 18:00:00+00:00,25.14,1660.4,1229.8,4837.0,0.0
2020-01-16 19:00:00+00:00,24.74,1902.4,1249.8,4549.0,0.0
2020-01-16 20:00:00+00:00,24.51,2129.4,1267.6,4358.0,0.0
2020-01-16 21:00:00+00:00,24.04,2285.3,1278.6,4106.0,0.0
2020-01-16 22:00:00+00:00,23.13,2469.6,1283.4,3863.0,0.0
2020-01-16 23:00:00+00:00,22.92,1941.1,1250.9,3565.0,0.0
2020-01-17 00:00:00+00:00,22.61,1914.2,1224.2,3392.0,0.0
2020-01-17 01:00:00+00:00,22.19,1648.1,1085.2,3338.0,0.0
2020-01-17 02:00:00+00:00,22.39,1647.4,1134.0,3392.0,0.0
2020-01-17 03:00:00+00:00,23.26,1610.1,1144.5,3460.0,0.0
2020-01-17 04:00:00+00:00,23.61,1591.5,1097.8,3703.0,0.0
2020-01-17 05:00:00+00:00,24.25,1586.4,1200.0,4229.0,0.0
2020-01-17 06:00:00+00:00,24.76,1750.5,1354.8,4834.0,0.0
2020-01-17 07:00:00+00:00,25.04,1760.2,1359.3,5080.0,2.0
2020-01-17 08:00:00+00:00,25.04,2003.7,1359.5,5066.0,40.0
2020-01-17 09:00:00+00:00,25.09,1845.7,1343.1,5027.0,110.0
2020-01-17 10:00:00+00:00,25.1,1721.1,1312.1,4882.0,168.0
2020-01-17 11:00:00+00:00,25.09,1578.2,1251.7,4693.0,179.0
2020-01-17 12:00:00+00:00,25.1,1467.6,1168.4,4569.0,138.0
2020-01-17 13:00:00+00:00,25.11,1381.2,1071.9,4401.0,79.0
2020-01-17 14:00:00+00:00,25.23,1307.0,988.2,4341.0,28.0
2020-01-17 15:00:00+00:00,25.62,1268.5,928.1,4588.0,1.0
2020-01-17 16:00:00+00:00,40.62,1209.4,891.6,5008.0,0.0
2020-01-17 17:00:00+00:00,42.09,1069.2,866.2,4794.0,0.0
2020-01-17 18:00:00+00:00,35.52,934.9,839.2,4465.0,0.0
2020-01-17 19:00:00+00:00,34.17,835.6,805.2,4180.0,0.0
2020-01-17 20:00:00+00:00,24.7,783.9,775.6,3908.0,0.0
2020-01-17 21:00:00+00:00,24.48,817.0,736.3,3650.0,0.0
2020-01-17 22:00:00+00:00,24.06,918.4,692.0,3409.0,0.0
2020-01-17 23:00:00+00:00,22.15,1296.3,983.7,3197.0,0.0
2020-01-18 00:00:00+00:00,23.02,1355.6,940.2,3081.0,0.0
2020-01-18 01:00:00+00:00,22.24,1510.5,1044.4,3035.0,0.0
2020-01-18 02:00:00+00:00,22.61,1622.0,1258.1,2984.0,0.0
2020-01-18 03:00:00+00:00,22.57,1710.8,1268.9,3074.0,0.0
2020-01-18 04:00:00+00:00,22.51,1921.5,1288.8,3169.0,0.0
2020-01-18 05:00:00+00:00,22.31,2080.7,1404.3,3364.0,0.0
2020-01-18 06:00:00+00:00,22.74,2050.9,1351.8,3691.0,0.0
2020-01-18 07:00:00+00:00,23.18,2005.0,1406.9,3990.0,2.0
2020-01-18 08:00:00+00:00,23.58,2430.1,1414.7,4178.0,28.0
2020-01-18 09:00:00+00:00,23.85,2461.8,1407.2,4283.0,74.0
2020-01-18 10:00:00+00:00,23.76,2532.4,1434.1,4279.0,99.0
2020-01-18 11:00:00+00:00,23.62,2577.1,1438.4,4272.0,99.0
2020-01-18 12:00:00+00:00,23.47,2559.7,1433.3,4231.0,94.0
2020-01-18 13:00:00+00:00,23.52,2485.0,1418.9,4195.0,56.0
2020-01-18 14:00:00+00:00,23.84,2410.5,1385.7,4196.0,22.0
2020-01-18 15:00:00+00:00,24.07,2315.2,1369.7,4415.0,1.0
2020-01-18 16:00:00+00:00,24.34,2212.6,1375.7,4803.0,0.0
2020-01-18 17:00:00+00:00,24.13,2116.0,1373.5,4686.0,0.0
2020-01-18 18:00:00+00:00,23.82,2030.0,1356.6,4347.0,0.0
2020-01-18 19:00:00+00:00,23.39,1948.7,1334.5,4075.0,0.0
2020-01-18 20:00:00+00:00,23.14,1898.2,1321.7,3886.0,0.0
2020-01-18 21:00:00+00:00,23.13,1853.0,1309.7,3670.0,0.0
2020-01-18 22:00:00+00:00,22.66,1827.0,1297.8,3460.0,0.0
2020-01-18 23:00:00+00:00,22.29,1625.6,1132.1,3236.0,0.0
2020-01-19 00:00:00+00:00,21.91,1617.2,1102.7,3101.0,0.0
2020-01-19 01:00:00+00:00,21.69,1727.4,1132.6,3042.0,0.0
2020-01-19 02:00:00+00:00,21.53,1834.2,1200.3,3020.0,0.0
2020-01-19 03:00:00+00:00,21.61,1946.3,1166.9,3034.0,0.0
2020-01-19 04:00:00+00:00,21.9,2069.1,1134.8,3117.0,0.0
2020-01-19 05:00:00+00:00,22.15,1913.4,1183.6,3338.0,0.0
2020-01-19 06:00:00+00:00,22.1,1783.9,1058.9,3604.0,0.0
2020-01-19 07:00:00+00:00,22.38,1897.2,999.3,3896.0,3.0
2020-01-19 08:00:00+00:00,22.65,1950.7,1011.0,4110.0,48.0
2020-01-19 09:00:00+00:00,23.01,1822.9,1058.3,4181.0,125.0
2020-01-19 10:00:00+00:00,23.08,1656.5,1032.5,4144.0,193.0
2020-01-19 11:00:00+00:00,23.06,1484.2,1008.0,4114.0,220.0
2020-01-19 12:00:00+00:00,23.05,1317.6,997.9,4034.0,196.0
2020-01-19 13:00:00+00:00,22.91,1142.2,989.3,4000.0,128.0
2020-01-19 14:00:00+00:00,23.29,970.4,978.7,4016.0,47.0
2020-01-19 15:00:00+00:00,31.02,867.9,945.6,4286.0,1.0
2020-01-19 16:00:00+00:00,39.39,798.9,879.9,4834.0,0.0
2020-01-19 17:00:00+00:00,44.24,724.0,799.2,4732.0,0.0
2020-01-19 18:00:00+00:00,39.88,698.4,713.0,4390.0,0.0
2020-01-19 19:00:00+00:00,39.73,678.4,639.2,4076.0,0.0
2020-01-19 20:00:00+00:00,35.86,660.2,583.0,3869.0,0.0
2020-01-19 21:00:00+00:00,29.55,674.3,548.9,3656.0,0.0
2020-01-19 22:00:00+00:00,28.62,766.5,508.2,3479.0,0.0
2020-01-19 23:00:00+00:00,22.84,1096.7,399.6,3275.0,0.0
2020-01-20 00:00:00+00:00,22.53,1036.7,362.4,3208.0,0.0
2020-01-20 01:00:00+00:00,22.4,1041.0,502.3,3161.0,0.0
2020-01-20 02:00:00+00:00,22.28,986.5,660.1,3172.0,0.0
2020-01-20 03:00:00+00:00,22.68,1002.5,710.9,3241.0,0.0
2020-01-20 04:00:00+00:00,25.5,1159.4,745.5,3498.0,0.0
2020-01-20 05:00:00+00:00,22.79,1183.8,860.3,4140.0,0.0
2020-01-20 06:00:00+00:00,26.09,1289.0,899.7,4859.0,0.0
2020-01-20 07:00:00+00:00,29.63,1454.1,971.9,5034.0,2.0
2020-01-20 08:00:00+00:00,23.91,1573.2,1045.8,5042.0,20.0
2020-01-20 09:00:00+00:00,23.76,1616.8,1110.3,5108.0,62.0
2020-01-20 10:00:00+00:00,23.88,1738.4,1132.3,5081.0,125.0
2020-01-20 11:00:00+00:00,23.54,1855.3,1170.8,5030.0,150.0
2020-01-20 12:00:00+00:00,23.47,1899.2,1210.4,5082.0,132.0
2020-01-20 13:00:00+00:00,23.4,1916.0,1244.9,5002.0,83.0
2020-01-20 14:00:00+00:00,23.41,1949.9,1273.0,4867.0,32.0
2020-01-20 15:00:00+00:00,23.7,1996.0,1286.6,5052.0,1.0
2020-01-20 16:00:00+00:00,23.76,2063.3,1302.8,5492.0,0.0
2020-01-20 17:00:00+00:00,23.41,2093.4,1299.8,5195.0,0.0
2020-01-20 18:00:00+00:00,22.91,2066.2,1296.3,4849.0,0.0
2020-01-20 19:00:00+00:00,22.48,2110.3,1300.2,4559.0,0.0
2020-01-20 20:00:00+00:00,21.28,2160.3,1316.5,4290.0,0.0
2020-01-20 21:00:00+00:00,20.64,2291.2,1348.3,3979.0,0.0
2020-01-20 22:00:00+00:00,17.92,2424.1,1379.5,3693.0,0.0
2020-01-20 23:00:00+00:00,17.93,2557.4,1374.6,3438.0,0.0
2020-01-21 00:00:00+00:00,17.88,2611.7,1344.6,3310.0,0.0
2020-01-21 01:00:00+00:00,17.67,2565.3,1310.3,3278.0,0.0
2020-01-21 02:00:00+00:00,17.75,2588.5,1352.2,3341.0,0.0
2020-01-21 03:00:00+00:00,19.4,2528.8,1317.2,3440.0,0.0
2020-01-21 04:00:00+00:00,19.66,2433.1,1315.2,3699.0,0.0
2020-01-21 05:00:00+00:00,20.78,2389.2,1330.9,4203.0,0.0
2020-01-21 06:00:00+00:00,21.7,2485.4,1376.9,4849.0,0.0
2020-01-21 07:00:00+00:00,22.05,2721.9,1422.9,5049.0,0.0
2020-01-21 08:00:00+00:00,21.97,2723.7,1406.0,5058.0,12.0
2020-01-21 09:00:00+00:00,21.94,2594.3,1403.6,5112.0,39.0
2020-01-21 10:00:00+00:00,21.88,2589.5,1401.5,5075.0,80.0
2020-01-21 11:00:00+00:00,21.99,2576.7,1401.7,5018.0,98.0
2020-01-21 12:00:00+00:00,21.97,2561.2,1382.9,5044.0,77.0
2020-01-21 13:00:00+00:00,22.0,2563.9,1359.1,4952.0,45.0
2020-01-21 14:00:00+00:00,22.12,2543.9,1331.7,4877.0,18.0
2020-01-21 15:00:00+00:00,22.72,2520.0,1290.2,5033.0,1.0
2020-01-21 16:00:00+00:00,23.11,2401.4,1222.8,5414.0,0.0
2020-01-21 17:00:00+00:00,22.84,2281.3,1150.2,5229.0,0.0
2020-01-21 18:00:00+00:00,22.0,2189.1,1100.1,4933.0,0.0
2020-01-21 19:00:00+00:00,21.14,2205.6,1084.8,4631.0,0.0
2020-01-21 20:00:00+00:00,20.89,2213.8,1084.8,4291.0,0.0
2020-01-21 21:00:00+00:00,20.25,2249.4,1091.5,3993.0,0.0
2020-01-21 22:00:00+00:00,19.19,2365.4,1111.9,3764.0,0.0
2020-01-21 23:00:00+00:00,20.04,2705.2,1094.9,3494.0,0.0
2020-01-22 00:00:00+00:00,19.87,2364.8,1183.2,3330.0,0.0
2020-01-22 01:00:00+00:00,19.56,2355.2,1237.0,3302.0,0.0
2020-01-22 02:00:00+00:00,19.45,2302.8,1217.6,3374.0,0.0
2020-01-22 03:00:00+00:00,19.43,2426.3,1325.9,3528.0,0.0
2020-01-22 04:00:00+00:00,19.99,2339.8,1331.7,3751.0,0.0
2020-01-22 05:00:00+00:00,20.59,2371.2,1313.9,4286.0,0.0
2020-01-22 06:00:00+00:00,21.42,2481.5,1299.3,4959.0,0.0
2020-01-22 07:00:00+00:00,21.67,2335.6,1309.2,5174.0,4.0
2020-01-22 08:00:00+00:00,21.71,2379.8,1287.0,5110.0,58.0
2020-01-22 09:00:00+00:00,21.82,2208.0,1255.8,5086.0,143.0
2020-01-22 10:00:00+00:00,21.72,2047.7,1183.1,4996.0,211.0
2020-01-22 11:00:00+00:00,21.71,1799.7,1063.5,4857.0,234.0
2020-01-22 12:00:00+00:00,21.74,1489.2,909.3,4811.0,206.0
2020-01-22 13:00:00+00:00,21.94,1117.3,749.8,4709.0,142.0
2020-01-22 14:00:00+00:00,22.47,779.8,620.0,4654.0,57.0
2020-01-22 15:00:00+00:00,23.82,579.7,508.4,4830.0,4.0
2020-01-22 16:00:00+00:00,35.7,433.1,400.5,5231.0,0.0
2020-01-22 17:00:00+00:00,39.13,326.8,304.2,5095.0,0.0
2020-01-22 18:00:00+00:00,35.49,264.3,241.8,4829.0,0.0
2020-01-22 19:00:00+00:00,35.49,234.5,210.8,4561.0,0.0
2020-01-22 20:00:00+00:00,34.09,243.3,190.3,4275.0,0.0
2020-01-22 21:00:00+00:00,21.71,275.2,184.7,3990.0,0.0
2020-01-22 22:00:00+00:00,21.37,339.9,196.2,3777.0,0.0
2020-01-22 23:00:00+00:00,20.76,683.6,204.3,3421.0,0.0
2020-01-23 00:00:00+00:00,20.57,749.1,242.1,3295.0,0.0
2020-01-23 01:00:00+00:00,20.45,869.0,271.0,3243.0,0.0
2020-01-23 02:00:00+00:00,20.47,968.8,397.3,3302.0,0.0
2020-01-23 03:00:00+00:00,20.88,1068.3,515.0,3404.0,0.0
2020-01-23 04:00:00+00:00,20.88,1076.5,641.8,3631.0,0.0
2020-01-23 05:00:00+00:00,21.18,1107.7,829.9,4198.0,0.0
2020-01-23 06:00:00+00:00,22.87,1162.2,836.0,4840.0,0.0
2020-01-23 07:00:00+00:00,26.0,1168.4,844.1,5056.0,2.0
2020-01-23 08:00:00+00:00,22.7,1236.0,891.5,5044.0,26.0
2020-01-23 09:00:00+00:00,21.91,1322.4,929.6,5104.0,69.0
2020-01-23 10:00:00+00:00,21.03,1480.3,959.8,5081.0,98.0
2020-01-23 11:00:00+00:00,20.73,1607.4,986.5,4985.0,93.0
2020-01-23 12:00:00+00:00,20.57,1698.2,1015.8,4990.0,68.0
2020-01-23 13:00:00+00:00,20.59,1797.8,1046.5,4915.0,40.0
2020-01-23 14:00:00+00:00,20.55,1853.9,1069.5,4808.0,21.0
2020-01-23 15:00:00+00:00,20.93,1909.0,1087.5,5014.0,1.0
2020-01-23 16:00:00+00:00,21.0,1926.1,1085.2,5401.0,0.0
2020-01-23 17:00:00+00:00,20.6,1969.1,1103.0,5203.0,0.0
2020-01-23 18:00:00+00:00,20.41,2019.0,1123.3,4850.0,0.0
2020-01-23 19:00:00+00:00,20.04,2123.2,1129.1,4522.0,0.0
2020-01-23 20:00:00+00:00,19.79,2094.8,1125.0,4245.0,0.0
2020-01-23 21:00:00+00:00,18.47,1990.4,1109.5,3965.0,0.0
2020-01-23 22:00:00+00:00,16.94,1925.3,1084.7,3747.0,0.0
2020-01-23 23:00:00+00:00,16.71,1882.0,1141.9,3373.0,0.0
2020-01-24 00:00:00+00:00,16.95,1758.8,939.4,3232.0,0.0
2020-01-24 01:00:00+00:00,16.64,1804.0,920.0,3183.0,0.0
2020-01-24 02:00:00+00:00,16.81,1790.5,920.5,3218.0,0.0
2020-01-24 03:00:00+00:00,17.96,1735.0,999.2,3293.0,0.0
2020-01-24 04:00:00+00:00,19.04,1734.1,1037.5,3535.0,0.0
2020-01-24 05:00:00+00:00,19.93,1691.5,1001.2,4092.0,0.0
2020-01-24 06:00:00+00:00,20.91,1714.5,1018.8,4769.0,0.0
2020-01-24 07:00:00+00:00,21.44,1668.3,1050.3,4964.0,0.0
2020-01-24 08:00:00+00:00,21.4,1686.2,1139.4,4958.0,10.0
2020-01-24 09:00:00+00:00,21.4,1659.8,1168.3,5057.0,31.0
2020-01-24 10:00:00+00:00,21.11,1655.3,1167.0,4981.0,57.0
2020-01-24 11:00:00+00:00,20.87,1614.4,1148.7,4843.0,75.0
2020-01-24 12:00:00+00:00,20.75,1565.8,1102.0,4733.0,72.0
2020-01-24 13:00:00+00:00,20.59,1482.3,1027.1,4602.0,54.0
2020-01-24 14:00:00+00:00,20.63,1376.2,931.5,4541.0,25.0
2020-01-24 15:00:00+00:00,21.15,1317.0,839.2,4722.0,2.0
2020-01-24 16:00:00+00:00,21.82,1269.2,776.8,5094.0,0.0
2020-01-24 17:00:00+00:00,21.46,1263.5,744.8,4931.0,0.0
2020-01-24 18:00:00+00:00,20.88,1262.4,737.9,4560.0,0.0
2020-01-24 19:00:00+00:00,20.05,1264.4,744.9,4190.0,0.0
2020-01-24 20:00:00+00:00,19.58,1223.1,753.3,3909.0,0.0
2020-01-24 21:00:00+00:00,19.12,1177.0,753.2,3676.0,0.0
2020-01-24 22:00:00+00:00,18.6,1180.0,743.5,3466.0,0.0
2020-01-24 23:00:00+00:00,19.31,1415.6,819.4,3221.0,0.0
2020-01-25 00:00:00+00:00,19.31,1377.0,793.4,3079.0,0.0
2020-01-25 01:00:00+00:00,19.28,1385.4,739.1,3054.0,0.0
2020-01-25 02:00:00+00:00,19.3,1269.0,738.3,3051.0,0.0
2020-01-25 03:00:00+00:00,19.47,1163.3,724.8,3064.0,0.0
2020-01-25 04:00:00+00:00,19.8,1044.0,651.9,3131.0,0.0
2020-01-25 05:00:00+00:00,20.07,899.9,605.2,3323.0,0.0
2020-01-25 06:00:00+00:00,20.25,798.4,726.1,3630.0,0.0
2020-01-25 07:00:00+00:00,20.72,739.6,727.5,3877.0,3.0
2020-01-25 08:00:00+00:00,43.34,693.2,712.1,4053.0,33.0
2020-01-25 09:00:00+00:00,44.93,685.1,683.6,4126.0,83.0
2020-01-25 10:00:00+00:00,22.88,746.9,704.9,4122.0,124.0
2020-01-25 11:00:00+00:00,21.24,820.5,703.4,4065.0,115.0
2020-01-25 12:00:00+00:00,21.03,884.7,691.3,4007.0,76.0
2020-01-25 13:00:00+00:00,21.0,959.2,703.1,3998.0,40.0
2020-01-25 14:00:00+00:00,21.14,1029.5,732.7,4031.0,15.0
2020-01-25 15:00:00+00:00,26.28,1111.2,771.2,4208.0,1.0
2020-01-25 16:00:00+00:00,33.06,1153.8,789.1,4644.0,0.0
2020-01-25 17:00:00+00:00,23.94,1211.1,818.4,4526.0,0.0
2020-01-25 18:00:00+00:00,20.99,1244.4,852.6,4222.0,0.0
2020-01-25 19:00:00+00:00,20.79,1332.4,882.3,3929.0,0.0
2020-01-25 20:00:00+00:00,20.55,1360.7,905.8,3719.0,0.0
2020-01-25 21:00:00+00:00,20.36,1382.9,927.1,3517.0,0.0
2020-01-25 22:00:00+00:00,19.97,1413.3,928.9,3339.0,0.0
2020-01-25 23:00:00+00:00,19.22,1804.2,930.2,3146.0,0.0
2020-01-26 00:00:00+00:00,18.94,1738.0,1014.0,3016.0,0.0
2020-01-26 01:00:00+00:00,18.6,1495.6,693.2,2976.0,0.0
2020-01-26 02:00:00+00:00,18.35,1375.2,721.0,2928.0,0.0
2020-01-26 03:00:00+00:00,18.8,1276.7,793.2,2945.0,0.0
2020-01-26 04:00:00+00:00,18.72,1202.4,667.2,2992.0,0.0
2020-01-26 05:00:00+00:00,18.84,1103.4,574.0,3152.0,0.0
2020-01-26 06:00:00+00:00,19.22,983.8,650.9,3421.0,0.0
2020-01-26 07:00:00+00:00,19.54,926.5,694.4,3692.0,2.0
2020-01-26 08:00:00+00:00,19.95,956.4,705.5,3920.0,20.0
2020-01-26 09:00:00+00:00,20.28,1045.6,792.7,4080.0,49.0
2020-01-26 10:00:00+00:00,20.38,1206.2,983.6,4116.0,74.0
2020-01-26 11:00:00+00:00,20.4,1317.7,1010.8,4109.0,82.0
2020-01-26 12:00:00+00:00,20.44,1355.7,1022.9,4088.0,84.0
2020-01-26 13:00:00+00:00,20.52,1384.6,1018.3,4039.0,67.0
2020-01-26 14:00:00+00:00,20.8,1415.0,1034.3,4057.0,27.0
2020-01-26 15:00:00+00:00,21.16,1479.3,1062.0,4247.0,2.0
2020-01-26 16:00:00+00:00,21.33,1540.1,1095.8,4665.0,0.0
2020-01-26 17:00:00+00:00,21.25,1616.0,1130.8,4634.0,0.0
2020-01-26 18:00:00+00:00,21.04,1619.2,1149.1,4382.0,0.0
2020-01-26 19:00:00+00:00,20.66,1648.9,1153.0,4110.0,0.0
2020-01-26 20:00:00+00:00,20.29,1582.6,1140.2,3818.0,0.0
2020-01-26 21:00:00+00:00,20.07,1513.3,1116.2,3573.0,0.0
2020-01-26 22:00:00+00:00,19.84,1497.3,1106.0,3404.0,0.0
2020-01-26 23:00:00+00:00,19.54,1274.5,1075.4,3261.0,0.0
2020-01-27 00:00:00+00:00,19.36,1325.7,1060.1,3226.0,0.0
2020-01-27 01:00:00+00:00,19.25,1474.0,1059.4,3169.0,0.0
2020-01-27 02:00:00+00:00,19.35,1536.9,1202.1,3190.0,0.0
2020-01-27 03:00:00+00:00,19.76,1699.8,1186.8,3266.0,0.0
2020-01-27 04:00:00+00:00,20.05,1785.2,1266.7,3522.0,0.0
2020-01-27 05:00:00+00:00,20.71,1946.8,1307.7,4189.0,0.0
2020-01-27 06:00:00+00:00,21.16,2099.9,1345.9,4852.0,0.0
2020-01-27 07:00:00+00:00,21.31,2200.8,1327.2,5161.0,2.0
2020-01-27 08:00:00+00:00,21.29,2150.0,1270.5,5144.0,14.0
2020-01-27 09:00:00+00:00,21.31,2027.6,1265.2,5236.0,33.0
2020-01-27 10:00:00+00:00,21.3,1908.3,1325.9,5173.0,55.0
2020-01-27 11:00:00+00:00,21.31,1764.1,1335.4,5024.0,69.0
2020-01-27 12:00:00+00:00,21.31,1676.7,1293.7,4999.0,64.0
2020-01-27 13:00:00+00:00,21.38,1608.8,1195.7,4919.0,42.0
2020-01-27 14:00:00+00:00,21.62,1512.9,1090.1,4814.0,20.0
2020-01-27 15:00:00+00:00,22.48,1407.6,996.0,4880.0,3.0
2020-01-27 16:00:00+00:00,26.76,1234.6,927.0,5296.0,0.0
2020-01-27 17:00:00+00:00,23.02,1081.2,893.4,5112.0,0.0
2020-01-27 18:00:00+00:00,21.59,945.2,850.2,4762.0,0.0
2020-01-27 19:00:00+00:00,21.15,802.2,782.4,4418.0,0.0
2020-01-27 20:00:00+00:00,21.05,671.1,671.2,4206.0,0.0
2020-01-27 21:00:00+00:00,20.64,568.0,547.5,3862.0,0.0
2020-01-27 22:00:00+00:00,20.3,503.5,465.5,3570.0,0.0
2020-01-27 23:00:00+00:00,20.13,471.1,558.7,3290.0,0.0
2020-01-28 00:00:00+00:00,20.1,394.8,607.7,3146.0,0.0
2020-01-28 01:00:00+00:00,20.1,397.6,731.5,3133.0,0.0
2020-01-28 02:00:00+00:00,20.15,490.1,828.3,3180.0,0.0
2020-01-28 03:00:00+00:00,20.36,730.0,935.8,3251.0,0.0
2020-01-28 04:00:00+00:00,20.6,982.5,1018.7,3508.0,0.0
2020-01-28 05:00:00+00:00,21.21,1082.8,1111.4,4204.0,0.0
2020-01-28 06:00:00+00:00,34.5,1424.9,1144.8,4908.0,0.0
2020-01-28 07:00:00+00:00,38.53,1584.8,1116.0,5098.0,1.0
2020-01-28 08:00:00+00:00,34.51,1633.6,1151.8,5132.0,15.0
2020-01-28 09:00:00+00:00,34.35,1592.4,1137.1,5184.0,41.0
2020-01-28 10:00:00+00:00,32.46,1534.7,1141.0,5160.0,78.0
2020-01-28 11:00:00+00:00,33.98,1490.7,1131.5,5070.0,99.0
2020-01-28 12:00:00+00:00,30.0,1420.5,1068.5,5090.0,98.0
2020-01-28 13:00:00+00:00,28.0,1353.4,994.4,5026.0,76.0
2020-01-28 14:00:00+00:00,27.91,1269.8,937.0,4931.0,31.0
2020-01-28 15:00:00+00:00,29.68,1237.1,914.3,5033.0,3.0
2020-01-28 16:00:00+00:00,39.83,1168.3,925.2,5433.0,0.0
2020-01-28 17:00:00+00:00,39.02,1155.7,962.7,5247.0,0.0
2020-01-28 18:00:00+00:00,22.46,1176.9,1011.4,4946.0,0.0
2020-01-28 19:00:00+00:00,21.45,1248.6,1044.7,4616.0,0.0
2020-01-28 20:00:00+00:00,21.1,1317.3,1090.6,4323.0,0.0
2020-01-28 21:00:00+00:00,20.49,1425.9,1137.6,4046.0,0.0
2020-01-28 22:00:00+00:00,20.08,1682.4,1179.4,3805.0,0.0
2020-01-28 23:00:00+00:00,19.95,1991.1,1339.4,3534.0,0.0
2020-01-29 00:00:00+00:00,19.58,2079.8,1335.2,3380.0,0.0
2020-01-29 01:00:00+00:00,19.16,2064.6,1305.5,3366.0,0.0
2020-01-29 02:00:00+00:00,19.61,2023.2,1272.0,3376.0,0.0
2020-01-29 03:00:00+00:00,19.97,1919.4,1283.2,3491.0,0.0
2020-01-29 04:00:00+00:00,20.29,1727.3,1165.3,3749.0,0.0
2020-01-29 05:00:00+00:00,21.01,1607.2,1109.5,4281.0,0.0
2020-01-29 06:00:00+00:00,21.52,1545.1,1072.0,4975.0,0.0
2020-01-29 07:00:00+00:00,21.89,1519.5,1081.5,5216.0,8.0
2020-01-29 08:00:00+00:00,21.75,1590.1,1114.1,5155.0,55.0
2020-01-29 09:00:00+00:00,21.72,1641.9,1134.2,5163.0,125.0
2020-01-29 10:00:00+00:00,21.69,1721.6,1198.9,5072.0,175.0
2020-01-29 11:00:00+00:00,21.49,1835.7,1264.4,5054.0,192.0
2020-01-29 12:00:00+00:00,21.44,1962.2,1306.0,5052.0,168.0
2020-01-29 13:00:00+00:00,21.43,2068.6,1316.5,4964.0,120.0
2020-01-29 14:00:00+00:00,21.48,2073.8,1318.6,4879.0,60.0
2020-01-29 15:00:00+00:00,21.82,2158.7,1345.9,4999.0,7.0
2020-01-29 16:00:00+00:00,22.11,2278.0,1357.7,5451.0,0.0
2020-01-29 17:00:00+00:00,21.86,2422.7,1355.0,5298.0,0.0
2020-01-29 18:00:00+00:00,21.59,2489.4,1377.5,4999.0,0.0
2020-01-29 19:00:00+00:00,21.3,2546.6,1411.7,4710.0,0.0
2020-01-29 20:00:00+00:00,21.11,2459.5,1421.5,4470.0,0.0
2020-01-29 21:00:00+00:00,20.61,2248.7,1408.2,4212.0,0.0
2020-01-29 22:00:00+00:00,20.03,2064.1,1357.2,3945.0,0.0
2020-01-29 23:00:00+00:00,19.77,1827.8,1377.8,3481.0,0.0
2020-01-30 00:00:00+00:00,19.66,1623.1,1335.1,3361.0,0.0
2020-01-30 01:00:00+00:00,19.68,1794.0,1292.5,3397.0,0.0
2020-01-30 02:00:00+00:00,19.76,1812.8,1364.5,3486.0,0.0
2020-01-30 03:00:00+00:00,19.91,1913.0,1348.4,3566.0,0.0
2020-01-30 04:00:00+00:00,20.61,1657.5,1217.9,3813.0,0.0
